slug,window_ts,window_time,resolution,num_trades,window_trades,total_volume,implied_up_4m,trades_4m,implied_up_3m,trades_3m,implied_up_2m,trades_2m,implied_up_1m,trades_1m,implied_up_30s,trades_30s
btc-updown-5m-1771997400,1771997400,2026-02-25 05:30,DOWN,1000,980,63560.64,,0,,0,0.0481,687,0.0141,288,0.0100,47
btc-updown-5m-1771997700,1771997700,2026-02-25 05:35,DOWN,1000,983,48485.04,,0,,0,0.0284,703,0.0213,274,0.0112,100
btc-updown-5m-1771998000,1771998000,2026-02-25 05:40,DOWN,1000,961,42735.62,,0,,0,,0,0.1276,585,0.0919,883
btc-updown-5m-1771998300,1771998300,2026-02-25 05:45,UP,1000,962,44644.52,,0,,0,0.9531,291,0.9629,478,0.9754,427
btc-updown-5m-1771998600,1771998600,2026-02-25 05:50,DOWN,1000,838,39669.74,,0,,0,,0,0.2023,249,0.1987,838
btc-updown-5m-1771998900,1771998900,2026-02-25 05:55,DOWN,1000,949,33494.93,,0,,0,,0,0.1131,724,0.0944,687
btc-updown-5m-1771999200,1771999200,2026-02-25 06:00,UP,1000,981,45325.30,,0,0.9017,220,0.9566,552,0.9825,220,0.9899,65
btc-updown-5m-1771999500,1771999500,2026-02-25 06:05,UP,1000,834,31159.89,,0,,0,,0,0.2311,152,0.5968,834
btc-updown-5m-1771999800,1771999800,2026-02-25 06:10,DOWN,1000,826,30725.27,,0,,0,,0,0.4862,311,0.2948,826
btc-updown-5m-1772000100,1772000100,2026-02-25 06:15,UP,1000,720,50640.12,,0,,0,,0,0.0252,104,0.2372,720
btc-updown-5m-1772000400,1772000400,2026-02-25 06:20,UP,1000,982,42534.80,,0,0.9271,327,0.9570,492,0.9852,159,0.9900,61
btc-updown-5m-1772000700,1772000700,2026-02-25 06:25,DOWN,1000,958,34676.24,,0,,0,,0,0.1211,711,0.0901,575
btc-updown-5m-1772001000,1772001000,2026-02-25 06:30,UP,1000,961,45362.64,,0,,0,,0,0.9624,748,0.9711,514
btc-updown-5m-1772001300,1772001300,2026-02-25 06:35,UP,1000,945,35236.52,,0,,0,,0,0.9152,744,0.9499,565
btc-updown-5m-1772001600,1772001600,2026-02-25 06:40,DOWN,1000,814,31256.02,,0,,0,,0,0.5441,224,0.3409,814
btc-updown-5m-1772001900,1772001900,2026-02-25 06:45,DOWN,1000,963,32994.40,,0,,0,,0,0.0977,806,0.0381,514
btc-updown-5m-1772002200,1772002200,2026-02-25 06:50,DOWN,1000,968,45146.52,0.0747,221,0.0799,476,0.0140,247,0.0100,33,0.0100,30
btc-updown-5m-1772002500,1772002500,2026-02-25 06:55,DOWN,1000,808,35694.19,,0,,0,,0,0.1922,286,0.1434,808
btc-updown-5m-1772002800,1772002800,2026-02-25 07:00,DOWN,1000,918,29880.69,,0,,0,,0,0.3128,598,0.2152,724
btc-updown-5m-1772003100,1772003100,2026-02-25 07:05,UP,1000,968,32923.99,,0,,0,,0,0.2178,340,0.6784,968
btc-updown-5m-1772003400,1772003400,2026-02-25 07:10,UP,1000,981,40625.96,,0,,0,0.9661,671,0.9748,304,0.9788,197
btc-updown-5m-1772003700,1772003700,2026-02-25 07:15,UP,1000,981,49272.95,,0,0.9534,408,0.9597,300,0.9848,192,0.9880,199
btc-updown-5m-1772004000,1772004000,2026-02-25 07:20,DOWN,1000,941,30584.64,,0,,0,0.1778,146,0.1476,652,0.0463,480
btc-updown-5m-1772004300,1772004300,2026-02-25 07:25,UP,1000,958,36649.69,,0,,0,0.8759,170,0.9453,778,0.9831,300
btc-updown-5m-1772004600,1772004600,2026-02-25 07:30,UP,1000,924,35233.97,,0,,0,,0,0.8147,548,0.8954,791
btc-updown-5m-1772004900,1772004900,2026-02-25 07:35,DOWN,1000,985,48137.00,0.0907,158,0.0573,521,0.0240,304,0.0100,61,0.0100,17
btc-updown-5m-1772005200,1772005200,2026-02-25 07:40,DOWN,1000,962,46419.11,,0,,0,0.0814,708,0.0304,258,0.0100,56
btc-updown-5m-1772005500,1772005500,2026-02-25 07:45,UP,1000,933,38686.90,,0,,0,,0,0.6256,455,0.8103,933
btc-updown-5m-1772005800,1772005800,2026-02-25 07:50,UP,1000,957,47976.22,,0,,0,0.8965,424,0.9292,530,0.9841,308
btc-updown-5m-1772006100,1772006100,2026-02-25 07:55,UP,1000,793,33497.45,,0,,0,,0,0.7681,72,0.7087,793
btc-updown-5m-1772006400,1772006400,2026-02-25 08:00,DOWN,1000,960,36712.29,,0,,0,,0,0.0881,739,0.0822,745
btc-updown-5m-1772006700,1772006700,2026-02-25 08:05,UP,1000,948,34976.14,,0,,0,,0,0.8430,642,0.8533,852
btc-updown-5m-1772007000,1772007000,2026-02-25 08:10,DOWN,1000,802,38645.35,,0,,0,,0,0.1862,232,0.1904,802
btc-updown-5m-1772007300,1772007300,2026-02-25 08:15,UP,1000,985,48344.02,,0,,0,0.9073,707,0.9878,293,0.9900,81
btc-updown-5m-1772007600,1772007600,2026-02-25 08:20,UP,1000,985,62523.50,,0,0.9359,544,0.9821,447,0.9900,46,0.9900,23
btc-updown-5m-1772007900,1772007900,2026-02-25 08:25,DOWN,1000,936,33834.76,,0,,0,0.0851,66,0.1115,614,0.0761,525
btc-updown-5m-1772008200,1772008200,2026-02-25 08:30,UP,1000,953,44615.09,,0,,0,0.8329,502,0.9815,487,0.9900,65
btc-updown-5m-1772008500,1772008500,2026-02-25 08:35,UP,1000,968,60630.38,,0,,0,0.9493,763,0.9900,198,0.9900,103
btc-updown-5m-1772008800,1772008800,2026-02-25 08:40,UP,1000,769,40524.33,,0,,0,,0,0.9322,209,0.8808,769
btc-updown-5m-1772009100,1772009100,2026-02-25 08:45,UP,1000,763,36728.40,,0,,0,,0,0.8113,406,0.8682,763
btc-updown-5m-1772009400,1772009400,2026-02-25 08:50,UP,1000,970,38604.41,,0,,0,,0,0.9243,926,0.9573,652
btc-updown-5m-1772009700,1772009700,2026-02-25 08:55,DOWN,1000,959,34242.14,,0,,0,0.1901,176,0.0767,731,0.0200,401
btc-updown-5m-1772010000,1772010000,2026-02-25 09:00,UP,1000,960,39271.26,,0,,0,,0,0.7816,869,0.8729,788
btc-updown-5m-1772010300,1772010300,2026-02-25 09:05,DOWN,1000,975,49986.30,,0,0.0540,129,0.0456,529,0.0211,316,0.0106,156
btc-updown-5m-1772010600,1772010600,2026-02-25 09:10,UP,1000,877,31055.15,,0,,0,,0,0.8291,419,0.8770,877
btc-updown-5m-1772010900,1772010900,2026-02-25 09:15,UP,1000,895,31600.71,,0,,0,,0,0.5171,274,0.7665,895
btc-updown-5m-1772011200,1772011200,2026-02-25 09:20,DOWN,1000,870,32690.11,,0,,0,,0,0.7202,99,0.3921,870
btc-updown-5m-1772011500,1772011500,2026-02-25 09:25,DOWN,1000,801,45344.36,,0,,0,,0,0.0440,347,0.0649,801
btc-updown-5m-1772011800,1772011800,2026-02-25 09:30,DOWN,1000,965,37346.89,,0,,0,0.1718,276,0.0695,440,0.0517,531
btc-updown-5m-1772012100,1772012100,2026-02-25 09:35,DOWN,1000,980,43983.98,,0,0.0898,4,0.0897,526,0.0151,371,0.0112,294
btc-updown-5m-1772012400,1772012400,2026-02-25 09:40,DOWN,1000,659,48166.33,,0,,0,,0,,0,0.2537,659
btc-updown-5m-1772012700,1772012700,2026-02-25 09:45,UP,1000,967,38261.33,,0,,0,0.7580,61,0.9515,865,0.9830,339
btc-updown-5m-1772013000,1772013000,2026-02-25 09:50,UP,1000,908,32756.60,,0,,0,,0,0.4249,442,0.6590,908
btc-updown-5m-1772013300,1772013300,2026-02-25 09:55,UP,1000,814,39660.75,,0,,0,,0,0.6311,265,0.7653,814
btc-updown-5m-1772013600,1772013600,2026-02-25 10:00,DOWN,1000,942,47914.91,,0,,0,0.0522,234,0.0290,566,0.0257,502
btc-updown-5m-1772013900,1772013900,2026-02-25 10:05,UP,1000,953,39359.52,,0,,0,,0,0.7222,560,0.9048,935
btc-updown-5m-1772014200,1772014200,2026-02-25 10:10,UP,1000,941,34747.17,,0,,0,,0,0.7692,402,0.8135,941
btc-updown-5m-1772014500,1772014500,2026-02-25 10:15,DOWN,1000,972,44122.02,,0,,0,0.3046,319,0.0560,671,0.0121,209
btc-updown-5m-1772014800,1772014800,2026-02-25 10:20,DOWN,1000,981,70430.19,,0,0.0943,444,0.0444,479,0.0047,114,0.0021,75
btc-updown-5m-1772015100,1772015100,2026-02-25 10:25,DOWN,1000,935,34460.64,,0,,0,,0,0.1524,575,0.1040,935
btc-updown-5m-1772015400,1772015400,2026-02-25 10:30,UP,1000,812,27971.82,,0,,0,,0,0.3890,164,0.7088,812
btc-updown-5m-1772015700,1772015700,2026-02-25 10:35,UP,1000,950,36639.95,,0,,0,,0,0.7021,586,0.8021,905
btc-updown-5m-1772016000,1772016000,2026-02-25 10:40,UP,1000,896,41320.12,,0,,0,0.7272,28,0.8235,608,0.9069,665
btc-updown-5m-1772016300,1772016300,2026-02-25 10:45,UP,1000,933,40607.82,,0,,0,0.9171,450,0.9535,467,0.9801,185
btc-updown-5m-1772016600,1772016600,2026-02-25 10:50,DOWN,1000,967,39428.01,,0,0.1819,73,0.1155,422,0.0328,410,0.0249,309
btc-updown-5m-1772016900,1772016900,2026-02-25 10:55,DOWN,1000,834,34777.16,,0,,0,,0,0.0532,219,0.1334,834
btc-updown-5m-1772017200,1772017200,2026-02-25 11:00,DOWN,1000,964,43471.67,,0,0.1722,78,0.0786,663,0.0151,239,0.0100,83
btc-updown-5m-1772017500,1772017500,2026-02-25 11:05,DOWN,1000,1000,62111.90,,0,0.0100,24,0.0260,481,0.0471,495,0.0337,286
btc-updown-5m-1772017800,1772017800,2026-02-25 11:10,DOWN,1000,956,30858.51,,0,,0,,0,0.4667,298,0.1949,956
btc-updown-5m-1772018100,1772018100,2026-02-25 11:15,DOWN,1000,947,35758.06,,0,,0,,0,0.1953,813,0.0977,630
btc-updown-5m-1772018400,1772018400,2026-02-25 11:20,UP,1000,988,63158.24,,0,0.9364,789,0.9899,139,0.9900,53,0.9928,47
btc-updown-5m-1772018700,1772018700,2026-02-25 11:25,UP,1000,965,28318.78,,0,,0,0.7602,262,0.9526,603,0.9839,366
btc-updown-5m-1772019000,1772019000,2026-02-25 11:30,UP,1000,619,669594.82,,0,,0,,0,0.9164,272,0.9044,619
btc-updown-5m-1772019300,1772019300,2026-02-25 11:35,UP,1000,971,50588.41,,0,,0,0.9185,621,0.9882,346,0.9900,82
btc-updown-5m-1772019600,1772019600,2026-02-25 11:40,DOWN,1000,943,61594.81,,0,0.2328,36,0.1108,544,0.0223,333,0.0111,172
btc-updown-5m-1772019900,1772019900,2026-02-25 11:45,DOWN,1000,945,30373.97,,0,,0,,0,0.1971,667,0.1238,681
btc-updown-5m-1772020200,1772020200,2026-02-25 11:50,UP,1000,946,36674.95,,0,,0,,0,0.8831,655,0.9382,668
btc-updown-5m-1772020500,1772020500,2026-02-25 11:55,UP,1000,721,40014.33,,0,,0,,0,,0,0.6509,721
btc-updown-5m-1772020800,1772020800,2026-02-25 12:00,DOWN,1000,877,52193.71,,0,,0,,0,0.3033,278,0.1915,877
btc-updown-5m-1772021100,1772021100,2026-02-25 12:05,UP,1000,947,31213.70,,0,,0,,0,0.6318,468,0.7806,947
btc-updown-5m-1772021400,1772021400,2026-02-25 12:10,UP,1000,956,41918.81,,0,,0,,0,0.8206,634,0.9253,839
btc-updown-5m-1772021700,1772021700,2026-02-25 12:15,UP,1000,974,34243.09,,0,,0,0.7325,119,0.9169,833,0.9713,518
btc-updown-5m-1772022000,1772022000,2026-02-25 12:20,UP,1000,975,69069.81,,0,0.8424,47,0.9671,792,0.9900,84,0.9900,139
btc-updown-5m-1772022300,1772022300,2026-02-25 12:25,UP,1000,804,65691.54,,0,,0,,0,0.8957,403,0.8563,804
btc-updown-5m-1772022600,1772022600,2026-02-25 12:30,UP,1000,879,48344.58,,0,,0,,0,0.7969,381,0.8675,879
btc-updown-5m-1772022900,1772022900,2026-02-25 12:35,DOWN,1000,928,70976.99,,0,,0,,0,0.1213,573,0.0425,928
btc-updown-5m-1772023200,1772023200,2026-02-25 12:40,UP,1000,970,47057.17,,0,,0,0.8486,366,0.9420,620,0.9717,253
btc-updown-5m-1772023500,1772023500,2026-02-25 12:45,UP,1000,940,46247.38,,0,,0,,0,0.9094,864,0.9238,644
btc-updown-5m-1772023800,1772023800,2026-02-25 12:50,UP,1000,965,59211.67,,0,,0,0.9634,664,0.9770,296,0.9900,55
btc-updown-5m-1772024100,1772024100,2026-02-25 12:55,DOWN,1000,954,62435.15,,0,,0,0.0525,269,0.0325,547,0.0305,494
btc-updown-5m-1772024400,1772024400,2026-02-25 13:00,UP,1000,909,40194.07,,0,,0,,0,0.9069,539,0.9355,892
btc-updown-5m-1772024700,1772024700,2026-02-25 13:05,DOWN,1000,706,32728.75,,0,,0,,0,0.7426,138,0.6275,706
btc-updown-5m-1772025000,1772025000,2026-02-25 13:10,DOWN,1000,916,37198.77,,0,,0,,0,0.1789,640,0.0981,730
btc-updown-5m-1772025300,1772025300,2026-02-25 13:15,UP,1000,925,53036.32,,0,,0,,0,0.9534,772,0.9815,569
btc-updown-5m-1772025600,1772025600,2026-02-25 13:20,UP,1000,705,45431.48,,0,,0,,0,0.4256,43,0.5884,705
btc-updown-5m-1772025900,1772025900,2026-02-25 13:25,UP,1000,966,58548.14,,0,,0,0.9234,600,0.9883,357,0.9890,145
btc-updown-5m-1772026200,1772026200,2026-02-25 13:30,UP,1000,639,129147.21,,0,,0,,0,,0,0.5055,639
btc-updown-5m-1772026500,1772026500,2026-02-25 13:35,UP,1000,959,115042.24,,0,,0,0.9418,582,0.9666,369,0.9873,180
btc-updown-5m-1772026800,1772026800,2026-02-25 13:40,UP,1000,935,35064.87,,0,,0,,0,0.9023,705,0.9370,748
btc-updown-5m-1772027100,1772027100,2026-02-25 13:45,UP,1000,943,72588.44,,0,,0,0.9672,853,0.9900,91,0.9900,31
btc-updown-5m-1772027400,1772027400,2026-02-25 13:50,DOWN,1000,981,71926.34,0.1121,399,0.0317,522,0.0100,72,0.0100,17,0.0100,18
btc-updown-5m-1772027700,1772027700,2026-02-25 13:55,DOWN,1000,852,54873.51,,0,,0,,0,0.0386,645,0.0224,722
btc-updown-5m-1772028000,1772028000,2026-02-25 14:00,UP,1000,906,43731.04,,0,,0,,0,0.9513,632,0.9759,719
btc-updown-5m-1772028300,1772028300,2026-02-25 14:05,UP,1000,834,78072.50,,0,,0,0.8723,212,0.9631,550,0.9858,268
btc-updown-5m-1772028600,1772028600,2026-02-25 14:10,UP,1000,917,34442.38,,0,,0,,0,0.9210,654,0.9624,668
btc-updown-5m-1772028900,1772028900,2026-02-25 14:15,UP,1000,726,32292.80,,0,,0,,0,0.5890,67,0.7690,726
btc-updown-5m-1772029200,1772029200,2026-02-25 14:20,UP,1000,948,36662.00,,0,,0,0.8163,116,0.9324,755,0.9703,452
btc-updown-5m-1772029500,1772029500,2026-02-25 14:25,UP,1000,571,88538.28,,0,,0,,0,0.7281,190,0.8573,571
btc-updown-5m-1772029800,1772029800,2026-02-25 14:30,DOWN,1000,332,96828.35,,0,,0,,0,0.3817,52,0.3182,332
btc-updown-5m-1772030100,1772030100,2026-02-25 14:35,DOWN,1000,906,175941.90,,0,0.1267,234,0.0528,390,0.0134,261,0.0100,104
btc-updown-5m-1772030400,1772030400,2026-02-25 14:40,DOWN,1000,611,62006.29,,0,,0,,0,0.6500,213,0.5921,611
btc-updown-5m-1772030700,1772030700,2026-02-25 14:45,UP,1000,989,52469.22,0.7144,238,0.7865,409,0.9467,260,0.9900,108,0.9900,52
btc-updown-5m-1772031000,1772031000,2026-02-25 14:50,DOWN,1000,602,223226.24,,0,,0,,0,0.2895,360,0.2533,566
btc-updown-5m-1772031300,1772031300,2026-02-25 14:55,UP,1000,960,68975.72,,0,,0,0.9601,696,0.9875,307,0.9899,63
btc-updown-5m-1772031600,1772031600,2026-02-25 15:00,UP,1000,953,39612.47,0.5367,169,0.7005,246,0.7978,261,0.9684,258,0.9870,149
btc-updown-5m-1772031900,1772031900,2026-02-25 15:05,DOWN,1000,964,63967.99,,0,0.0746,242,0.0327,392,0.0153,311,0.0131,221
btc-updown-5m-1772032200,1772032200,2026-02-25 15:10,UP,1000,1000,35690.00,,0,,0,,0,0.8802,676,0.9389,841
btc-updown-5m-1772032500,1772032500,2026-02-25 15:15,UP,1000,712,34970.49,,0,,0,,0,0.5632,52,0.5214,712
btc-updown-5m-1772032800,1772032800,2026-02-25 15:20,UP,1000,758,32366.22,,0,,0,,0,0.4676,300,0.5660,758
btc-updown-5m-1772033100,1772033100,2026-02-25 15:25,UP,1000,959,47729.17,,0,0.8151,169,0.9368,527,0.9866,282,0.9891,85
btc-updown-5m-1772033400,1772033400,2026-02-25 15:30,UP,1000,962,46028.19,,0,0.9136,22,0.9161,587,0.9836,347,0.9900,74
btc-updown-5m-1772033700,1772033700,2026-02-25 15:35,UP,1000,927,48066.50,,0,,0,,0,0.9347,619,0.9492,901
btc-updown-5m-1772034000,1772034000,2026-02-25 15:40,UP,1000,918,32277.50,,0,,0,0.8461,403,0.9525,520,0.9864,151
btc-updown-5m-1772034300,1772034300,2026-02-25 15:45,DOWN,1000,569,141496.79,,0,,0,,0,,0,0.4726,569
btc-updown-5m-1772034600,1772034600,2026-02-25 15:50,DOWN,1000,971,50313.96,,0,0.1227,167,0.0333,606,0.0151,200,0.0100,41
btc-updown-5m-1772034900,1772034900,2026-02-25 15:55,UP,1000,935,42223.16,,0,,0,,0,0.7728,406,0.8647,935
btc-updown-5m-1772035200,1772035200,2026-02-25 16:00,UP,1000,745,39714.19,,0,,0,,0,0.8125,33,0.7926,745
btc-updown-5m-1772035500,1772035500,2026-02-25 16:05,UP,1000,816,31068.54,,0,,0,,0,0.6278,95,0.6203,816
btc-updown-5m-1772035800,1772035800,2026-02-25 16:10,UP,1000,955,46216.80,,0,0.8886,274,0.9671,510,0.9868,167,0.9900,56
btc-updown-5m-1772036100,1772036100,2026-02-25 16:15,UP,1000,964,41865.60,,0,0.7981,132,0.9318,780,0.9900,75,0.9900,24
btc-updown-5m-1772036400,1772036400,2026-02-25 16:20,UP,1000,889,44153.30,,0,,0,,0,0.9530,753,0.9642,758
btc-updown-5m-1772036700,1772036700,2026-02-25 16:25,DOWN,1000,948,40393.44,,0,,0,,0,0.1070,777,0.0623,813
btc-updown-5m-1772037000,1772037000,2026-02-25 16:30,DOWN,1000,698,44187.36,,0,,0,,0,,0,0.3996,698
btc-updown-5m-1772037300,1772037300,2026-02-25 16:35,UP,1000,830,46112.12,,0,,0,,0,0.8989,335,0.8807,830
btc-updown-5m-1772037600,1772037600,2026-02-25 16:40,UP,1000,946,38208.96,,0,,0,0.9151,204,0.9502,651,0.9572,434
btc-updown-5m-1772037900,1772037900,2026-02-25 16:45,UP,1000,944,44323.21,,0,,0,0.9624,175,0.9734,728,0.9816,381
btc-updown-5m-1772038200,1772038200,2026-02-25 16:50,DOWN,1000,934,37682.54,,0,,0,,0,0.1345,629,0.0701,862
btc-updown-5m-1772038500,1772038500,2026-02-25 16:55,UP,1000,972,53896.00,,0,0.9417,240,0.9800,621,0.9895,149,0.9900,87
btc-updown-5m-1772038800,1772038800,2026-02-25 17:00,DOWN,1000,514,89369.79,,0,,0,,0,0.8099,114,0.7220,514
btc-updown-5m-1772039100,1772039100,2026-02-25 17:05,UP,1000,898,40104.98,,0,,0,,0,0.6829,337,0.9269,898
btc-updown-5m-1772039400,1772039400,2026-02-25 17:10,UP,1000,983,50466.28,0.9317,256,0.9634,402,0.9809,318,0.9877,42,0.9900,16
btc-updown-5m-1772039700,1772039700,2026-02-25 17:15,DOWN,1000,917,55126.68,,0,,0,0.5880,45,0.1010,834,0.0167,389
btc-updown-5m-1772040000,1772040000,2026-02-25 17:20,UP,1000,977,44408.85,,0,0.8513,697,0.9864,286,0.9900,22,0.9900,15
btc-updown-5m-1772040300,1772040300,2026-02-25 17:25,DOWN,1000,950,44369.30,,0,,0,,0,0.1031,724,0.0395,697
btc-updown-5m-1772040600,1772040600,2026-02-25 17:30,DOWN,1000,711,50204.75,,0,,0,,0,0.1409,291,0.1328,711
btc-updown-5m-1772040900,1772040900,2026-02-25 17:35,UP,1000,741,40847.58,,0,,0,,0,0.7721,275,0.9083,741
btc-updown-5m-1772041200,1772041200,2026-02-25 17:40,UP,1000,937,51285.91,,0,,0,0.9612,119,0.9690,577,0.9661,575
btc-updown-5m-1772041500,1772041500,2026-02-25 17:45,UP,1000,710,66231.25,,0,,0,,0,0.5894,154,0.7448,710
btc-updown-5m-1772041800,1772041800,2026-02-25 17:50,DOWN,1000,587,63695.33,,0,,0,,0,0.5732,144,0.3616,587
btc-updown-5m-1772042100,1772042100,2026-02-25 17:55,DOWN,1000,761,48999.13,,0,,0,,0,0.0340,295,0.1621,677
btc-updown-5m-1772042400,1772042400,2026-02-25 18:00,DOWN,1000,883,96479.33,,0,0.3838,236,0.1752,415,0.0166,222,0.0100,107
btc-updown-5m-1772042700,1772042700,2026-02-25 18:05,UP,1000,899,134237.55,,0,0.8318,92,0.9276,446,0.9852,356,0.9893,213
btc-updown-5m-1772043000,1772043000,2026-02-25 18:10,UP,1000,898,46024.43,,0,,0,0.8674,350,0.9494,424,0.9792,374
btc-updown-5m-1772043300,1772043300,2026-02-25 18:15,DOWN,1000,580,78576.83,,0,,0,,0,0.3402,422,0.1983,324
btc-updown-5m-1772043600,1772043600,2026-02-25 18:20,UP,1000,987,50126.06,,0,,0,0.9230,775,0.9884,190,0.9900,62
btc-updown-5m-1772043900,1772043900,2026-02-25 18:25,UP,1000,977,39574.38,,0,,0,0.9586,576,0.9784,415,0.9895,44
btc-updown-5m-1772044200,1772044200,2026-02-25 18:30,DOWN,1000,812,35699.54,,0,,0,,0,0.2633,347,0.1506,812
btc-updown-5m-1772044500,1772044500,2026-02-25 18:35,UP,1000,934,40743.15,,0,0.9331,18,0.9342,624,0.9792,299,0.9882,132
btc-updown-5m-1772044800,1772044800,2026-02-25 18:40,UP,1000,757,39320.42,,0,,0,,0,0.7264,251,0.8449,757
btc-updown-5m-1772045100,1772045100,2026-02-25 18:45,DOWN,1000,962,64542.91,,0,0.0708,164,0.0506,507,0.0126,270,0.0089,167
btc-updown-5m-1772045400,1772045400,2026-02-25 18:50,UP,1000,779,32713.54,,0,,0,,0,0.4426,13,0.7329,779
btc-updown-5m-1772045700,1772045700,2026-02-25 18:55,UP,1000,794,34843.59,,0,,0,,0,0.8083,353,0.8624,794
btc-updown-5m-1772046000,1772046000,2026-02-25 19:00,DOWN,1000,960,43819.98,,0,,0,0.0768,587,0.0155,375,0.0121,105
btc-updown-5m-1772046300,1772046300,2026-02-25 19:05,DOWN,1000,815,30545.37,,0,,0,,0,0.4288,165,0.2703,815
btc-updown-5m-1772046600,1772046600,2026-02-25 19:10,DOWN,1000,969,45648.59,,0,0.0533,349,0.0757,438,0.0121,161,0.0100,74
btc-updown-5m-1772046900,1772046900,2026-02-25 19:15,DOWN,1000,856,38843.21,,0,,0,,0,0.1486,371,0.1804,856
btc-updown-5m-1772047200,1772047200,2026-02-25 19:20,UP,1000,964,39230.03,,0,0.7615,127,0.8881,600,0.9857,257,0.9900,34
btc-updown-5m-1772047500,1772047500,2026-02-25 19:25,DOWN,1000,934,38322.65,,0,0.0300,7,0.0426,431,0.0536,432,0.0227,297
btc-updown-5m-1772047800,1772047800,2026-02-25 19:30,DOWN,1000,966,37816.90,,0,0.1684,242,0.0511,536,0.0199,224,0.0100,38
btc-updown-5m-1772048100,1772048100,2026-02-25 19:35,UP,1000,935,36606.58,,0,,0,0.8879,293,0.9509,395,0.9710,471
btc-updown-5m-1772048400,1772048400,2026-02-25 19:40,UP,1000,833,36134.76,,0,,0,,0,0.9099,293,0.8912,833
btc-updown-5m-1772048700,1772048700,2026-02-25 19:45,UP,1000,925,30511.67,,0,,0,,0,0.9136,864,0.9677,751
btc-updown-5m-1772049000,1772049000,2026-02-25 19:50,DOWN,1000,877,40689.99,,0,,0,,0,0.1551,399,0.1470,877
btc-updown-5m-1772049300,1772049300,2026-02-25 19:55,DOWN,1000,840,36595.13,,0,,0,,0,0.3177,313,0.2199,840
btc-updown-5m-1772049600,1772049600,2026-02-25 20:00,DOWN,1000,893,38853.47,,0,,0,,0,0.0955,583,0.0668,893
btc-updown-5m-1772049900,1772049900,2026-02-25 20:05,DOWN,1000,801,36131.54,,0,,0,,0,0.4593,423,0.3851,801
btc-updown-5m-1772050200,1772050200,2026-02-25 20:10,DOWN,1000,988,47053.87,,0,0.0651,624,0.0137,297,0.0100,79,0.0100,26
btc-updown-5m-1772050500,1772050500,2026-02-25 20:15,UP,1000,957,41350.10,,0,,0,0.9268,477,0.9703,448,0.9738,309
btc-updown-5m-1772050800,1772050800,2026-02-25 20:20,UP,1000,672,39180.52,,0,,0,,0,,0,0.5785,672
btc-updown-5m-1772051100,1772051100,2026-02-25 20:25,UP,1000,946,32965.17,,0,,0,0.8211,35,0.8879,669,0.9606,574
btc-updown-5m-1772051400,1772051400,2026-02-25 20:30,UP,1000,994,73454.91,0.8658,10,0.9426,884,0.9900,109,0.9900,21,0.9901,17
btc-updown-5m-1772051700,1772051700,2026-02-25 20:35,DOWN,1000,962,40944.21,,0,0.0667,214,0.0462,374,0.0324,293,0.0246,265
btc-updown-5m-1772052000,1772052000,2026-02-25 20:40,UP,1000,800,34676.16,,0,,0,,0,0.6864,232,0.8294,800
btc-updown-5m-1772052300,1772052300,2026-02-25 20:45,UP,1000,967,63828.22,,0,0.8475,422,0.9438,508,0.9900,56,0.9900,54
btc-updown-5m-1772052600,1772052600,2026-02-25 20:50,DOWN,1000,751,74928.56,,0,,0,,0,0.3969,120,0.3543,751
btc-updown-5m-1772052900,1772052900,2026-02-25 20:55,DOWN,1000,951,34167.65,,0,,0,0.1081,41,0.0594,695,0.0266,647
btc-updown-5m-1772053200,1772053200,2026-02-25 21:00,DOWN,1000,812,37115.02,,0,,0,,0,0.7757,263,0.6880,812
btc-updown-5m-1772053500,1772053500,2026-02-25 21:05,UP,1000,925,42969.85,,0,,0,,0,0.9379,686,0.9303,548
btc-updown-5m-1772053800,1772053800,2026-02-25 21:10,DOWN,1000,689,159823.57,,0,0.1477,33,0.0716,378,0.0166,306,0.0100,47
btc-updown-5m-1772054100,1772054100,2026-02-25 21:15,DOWN,1000,688,159660.47,,0,,0,,0,0.7217,228,0.3067,688
btc-updown-5m-1772054400,1772054400,2026-02-25 21:20,UP,1000,936,53224.65,,0,,0,,0,0.9178,665,0.9724,744
btc-updown-5m-1772054700,1772054700,2026-02-25 21:25,DOWN,1000,960,51852.57,,0,,0,0.1061,559,0.0435,390,0.0120,145
btc-updown-5m-1772055000,1772055000,2026-02-25 21:30,UP,1000,923,70891.02,,0,0.6799,8,0.6545,491,0.9329,393,0.9832,240
btc-updown-5m-1772055300,1772055300,2026-02-25 21:35,UP,1000,956,52976.10,,0,,0,0.9657,361,0.9533,520,0.9876,262
btc-updown-5m-1772055600,1772055600,2026-02-25 21:40,DOWN,1000,939,50000.41,,0,,0,0.0839,249,0.0249,442,0.0256,518
btc-updown-5m-1772055900,1772055900,2026-02-25 21:45,DOWN,1000,965,58244.97,,0,0.0882,350,0.0328,407,0.0152,199,0.0104,104
btc-updown-5m-1772056200,1772056200,2026-02-25 21:50,DOWN,1000,764,48594.68,,0,,0,,0,0.2587,364,0.2126,764
btc-updown-5m-1772056500,1772056500,2026-02-25 21:55,DOWN,1000,937,40077.99,,0,,0,0.1031,35,0.0784,585,0.0367,592
btc-updown-5m-1772056800,1772056800,2026-02-25 22:00,UP,1000,953,45099.91,,0,,0,0.7443,139,0.9079,793,0.9686,402
